4.6563e+09	0.00577437	0.024764
4.68518e+09	0.00566577	0.024591
4.71733e+09	0.00555906	0.0244189
4.75316e+09	0.00544301	0.0242294
4.80229e+09	0.00530183	0.0239952
4.83532e+09	0.0051699	0.0237728
4.86856e+09	0.00506612	0.0235952
4.89368e+09	0.00497155	0.0232975
4.92162e+09	0.0048922	0.0231587
4.94497e+09	0.00481697	0.0230257
4.97218e+09	0.00474408	0.0228956
5.00395e+09	0.00465416	0.0227366
5.03447e+09	0.00455111	0.0225821
5.06914e+09	0.0044587	0.0224227
5.09673e+09	0.00437212	0.0222731
5.12752e+09	0.00429175	0.0221355
5.15291e+09	0.00421405	0.0220073
5.18262e+09	0.00408025	0.0218872
5.208e+09	0.00400531	0.0217699
5.23782e+09	0.00392595	0.021658
5.27302e+09	0.00382502	0.0215433
5.3371e+09	0.00329788	0.0214357
5.40259e+09	0.0031492	0.0212164
5.46915e+09	0.00302389	0.0209747
5.50463e+09	0.00293591	0.0207891
5.53606e+09	0.00288096	0.0206682
5.56389e+09	0.00283371	0.0205624
5.60507e+09	0.00278066	0.0204412
5.65121e+09	0.00271305	0.0202911
5.69891e+09	0.0025814	0.0201427
5.74751e+09	0.00249061	0.0199879
5.82145e+09	0.00240423	0.019785
5.8958e+09	0.00233107	0.0195587
5.97055e+09	0.00226047	0.019336
6.04572e+09	0.00219232	0.0191167
6.12131e+09	0.00212651	0.0189007
6.19732e+09	0.00206295	0.018688
6.27377e+09	0.00200153	0.0184785
6.35065e+09	0.00194218	0.018272
6.42798e+09	0.0018848	0.0180686
6.50576e+09	0.00182931	0.017868
6.58399e+09	0.00177564	0.0176703
6.66268e+09	0.00172371	0.0174753
6.74184e+09	0.00167346	0.017283
6.82148e+09	0.00162482	0.0170933
6.9016e+09	0.00157773	0.0169061
6.98221e+09	0.00153212	0.0167214
7.06331e+09	0.00148794	0.0165391
7.14493e+09	0.00144513	0.0163592
7.22705e+09	0.00140365	0.0161815
7.30969e+09	0.00136344	0.0160061
7.39287e+09	0.00132446	0.0158328
7.47658e+09	0.00128666	0.0156616
7.56083e+09	0.00125	0.0154925
7.64565e+09	0.00121443	0.0153254
7.73102e+09	0.00117992	0.0151602
7.81697e+09	0.00114643	0.0149969
7.9035e+09	0.00111392	0.0148355
7.99063e+09	0.00108236	0.0146759
8.07836e+09	0.00105172	0.0145181
8.1667e+09	0.00102196	0.014362
8.25567e+09	0.000993054	0.0142075
8.34528e+09	0.000964971	0.0140547
8.43553e+09	0.000937685	0.0139035
8.52644e+09	0.000911169	0.0137538
8.61803e+09	0.000885396	0.0136056
8.7103e+09	0.000860342	0.0134589
8.80327e+09	0.000835984	0.0133137
8.89695e+09	0.000812298	0.0131698
8.99135e+09	0.000789264	0.0130273
